# Program:featureCounts v2.0.3; Command:"featureCounts" "-a" "../../../../local_scratch/ClINT/RawData/ref_genome.gff" "-o" "./vartable_output/Patient1/featureCounts/fc_output.txt" "-t" "gene" "-g" "locus_tag" "../../test_dir/bams/20096b089_dedup_snc_trimmed_Q12SA024A7_20211014141226__2109SHr1024_12_S24_R1_001.bam" "../../test_dir/bams/20096b001_dedup_snc_trimmed_Q12SA022AP_20211014141226__2109SHr1022_10_S22_R1_001.bam" "../../test_dir/bams/20096b044_dedup_snc_trimmed_Q12SA023AX_20211014141226__2109SHr1023_11_S23_R1_001.bam" "-T" "10"
Geneid	Chr	Start	End	Strand	Length	../../test_dir/bams/20096b089_dedup_snc_trimmed_Q12SA024A7_20211014141226__2109SHr1024_12_S24_R1_001.bam	../../test_dir/bams/20096b001_dedup_snc_trimmed_Q12SA022AP_20211014141226__2109SHr1022_10_S22_R1_001.bam	../../test_dir/bams/20096b044_dedup_snc_trimmed_Q12SA023AX_20211014141226__2109SHr1023_11_S23_R1_001.bam
ACCFDFCE_01700	1	1789297	1789911	+	615	1771	1069	679
ACCFDFCE_01701	1	1789992	1790987	+	996	1623	1236	717
ACCFDFCE_01702	1	1791063	1791689	+	627	40	22	24
ACCFDFCE_01703	1	1791730	1792074	+	345	30	24	20
ACCFDFCE_01704	1	1792172	1792723	+	552	40	25	30
ACCFDFCE_01705	1	1792941	1793582	-	642	48	59	56
ACCFDFCE_01706	1	1793883	1794059	-	177	5	7	12
ACCFDFCE_01707	1	1794070	1794453	-	384	45	51	77
ACCFDFCE_01708	1	1795057	1795200	-	144	48	56	76
ACCFDFCE_01709	1	1795446	1795540	-	95	440	448	337
ACCFDFCE_01710	1	1796070	1796447	-	378	20	21	29
ACCFDFCE_01711	1	1796967	1801079	-	4113	8	8	12
ACCFDFCE_01712	1	1801929	1803128	-	1200	79	113	94
ACCFDFCE_01713	1	1803121	1804677	-	1557	47	81	70
ACCFDFCE_01714	1	1805040	1805759	-	720	55	10	109
ACCFDFCE_01715	1	1805910	1806626	-	717	57	7	99
ACCFDFCE_01716	1	1806784	1807503	-	720	63	9	104
ACCFDFCE_01717	1	1807624	1808343	-	720	55	9	103
ACCFDFCE_01718	1	1808401	1809123	-	723	67	9	111
ACCFDFCE_01719	1	1809248	1809955	-	708	52	6	91
ACCFDFCE_01720	1	1810919	1811485	+	567	12	2	2
ACCFDFCE_01721	1	1811959	1812657	-	699	60	21	231
ACCFDFCE_01722	1	1812654	1813415	-	762	31	11	146
ACCFDFCE_01723	1	1813412	1814104	-	693	80	22	299
ACCFDFCE_01724	1	1814127	1815500	-	1374	75	21	277
ACCFDFCE_01725	1	1815510	1816028	-	519	52	11	169
ACCFDFCE_01726	1	1816044	1817288	-	1245	69	17	212
ACCFDFCE_01727	1	1817281	1820274	-	2994	97	25	272
ACCFDFCE_01728	1	1820339	1820482	-	144	73	19	271
ACCFDFCE_01729	1	1821604	1822587	-	984	4	4	4
ACCFDFCE_01730	1	1822589	1823509	-	921	2	3	2
ACCFDFCE_01731	1	1824032	1824181	-	150	6	32	2
ACCFDFCE_01732	1	1824407	1824862	+	456	8	15	3
ACCFDFCE_01733	1	1824875	1825663	+	789	55	85	85
ACCFDFCE_01734	1	1826906	1826994	-	89	10	12	22
ACCFDFCE_01735	1	1827048	1827121	-	74	3	5	3
ACCFDFCE_01736	1	1827122	1827196	-	75	5	2	2
ACCFDFCE_01737	1	1827211	1827284	-	74	0	1	0
ACCFDFCE_01738	1	1827300	1827375	-	76	13	13	11
ACCFDFCE_01739	1	1827389	1827461	-	73	15	18	3
ACCFDFCE_01740	1	1827478	1827553	-	76	4	8	5
ACCFDFCE_01741	1	1827575	1827648	-	74	2	2	2
ACCFDFCE_01742	1	1827629	1827723	-	95	0	0	0
ACCFDFCE_01743	1	1828120	1828674	-	555	16	24	40
ACCFDFCE_01744	1	1828997	1830397	-	1401	72	78	115
ACCFDFCE_01745	1	1830421	1831344	-	924	105	107	169
ACCFDFCE_01746	1	1831402	1832439	-	1038	78	86	119
ACCFDFCE_01747	1	1832702	1833205	+	504	525	458	410
ACCFDFCE_01748	1	1833329	1834552	-	1224	125	88	138
ACCFDFCE_01749	1	1834545	1835285	-	741	75	65	86
ACCFDFCE_01750	1	1835419	1835841	+	423	591	766	613
ACCFDFCE_01751	1	1835983	1836348	+	366	1119	1460	1216
ACCFDFCE_01752	1	1837081	1837638	+	558	9	11	8
ACCFDFCE_01753	1	1837843	1838805	+	963	260	291	368
ACCFDFCE_01754	1	1838926	1839867	-	942	393	456	411
ACCFDFCE_01755	1	1839864	1842800	-	2937	389	472	401
ACCFDFCE_01756	1	1842790	1843986	-	1197	268	464	381
ACCFDFCE_01757	1	1844758	1845102	-	345	737	602	869
ACCFDFCE_01758	1	1845171	1846295	-	1125	5	7	5
ACCFDFCE_01759	1	1846474	1846938	-	465	49	46	52
ACCFDFCE_01760	1	1847294	1847917	-	624	76	65	71
ACCFDFCE_01761	1	1847939	1849051	-	1113	72	62	55
ACCFDFCE_01762	1	1849214	1850035	+	822	83	79	69
ACCFDFCE_01763	1	1850498	1851883	-	1386	546	851	407
ACCFDFCE_01764	1	1852079	1852474	-	396	10	11	12
ACCFDFCE_01765	1	1853251	1853403	-	153	261	485	477
ACCFDFCE_01766	1	1853428	1854027	-	600	244	395	434
ACCFDFCE_01767	1	1854186	1854656	-	471	22	27	34
ACCFDFCE_01768	1	1854661	1855788	-	1128	53	74	84
ACCFDFCE_01769	1	1855939	1856667	-	729	9	16	29
ACCFDFCE_01770	1	1856654	1858111	-	1458	5	12	18
ACCFDFCE_01771	1	1858369	1859430	-	1062	25	30	19
ACCFDFCE_01772	1	1859857	1859914	-	58	2	1	2
ACCFDFCE_01773	1	1859923	1861125	+	1203	9	9	5
ACCFDFCE_01774	1	1861499	1861582	-	84	1	0	6
ACCFDFCE_01775	1	1861621	1861695	-	75	2	2	2
ACCFDFCE_01776	1	1861709	1861783	-	75	2	1	1
ACCFDFCE_01777	1	1861799	1861873	-	75	2	2	1
ACCFDFCE_01778	1	1861881	1861954	-	74	0	1	2
ACCFDFCE_01779	1	1861960	1862031	-	72	1	1	1
ACCFDFCE_01780	1	1862042	1862115	-	74	1	2	0
ACCFDFCE_01781	1	1862118	1862191	-	74	0	3	8
ACCFDFCE_01782	1	1862206	1862288	-	83	2	0	4
ACCFDFCE_01783	1	1862293	1862368	-	76	6	2	3
ACCFDFCE_01784	1	1862375	1862449	-	75	3	1	0
ACCFDFCE_01785	1	1862467	1862542	-	76	6	3	8
ACCFDFCE_01786	1	1862551	1862626	-	76	2	6	7
ACCFDFCE_01787	1	1862640	1862732	-	93	16	8	13
ACCFDFCE_01788	1	1862771	1862846	-	76	45	40	39
ACCFDFCE_01789	1	1862856	1862947	-	92	3	1	2
ACCFDFCE_01790	1	1862956	1863029	-	74	10	2	9
ACCFDFCE_01791	1	1863057	1863131	-	75	17	7	9
ACCFDFCE_01792	1	1863153	1863228	-	76	5	1	4
ACCFDFCE_01793	1	1863246	1863319	-	74	54	24	40
ACCFDFCE_01794	1	1863328	1863403	-	76	15	9	10
ACCFDFCE_01795	1	1863421	1863509	-	89	9	20	16
ACCFDFCE_01796	1	1863520	1863594	-	75	5	1	1
ACCFDFCE_01797	1	1863597	1863680	-	84	3	1	4
ACCFDFCE_01798	1	1863683	1863758	-	76	3	2	6
ACCFDFCE_01799	1	1863764	1863839	-	76	9	11	7
ACCFDFCE_01800	1	1863856	1863931	-	76	2	3	2
ACCFDFCE_01801	1	1863978	1864055	-	78	17	10	6
ACCFDFCE_01802	1	1864132	1867050	-	2919	1598	1196	1161
ACCFDFCE_01803	1	1867266	1867341	-	76	316	200	375
ACCFDFCE_01804	1	1867360	1867436	-	77	1	1	1
ACCFDFCE_01805	1	1867529	1869077	-	1549	732	517	476
ACCFDFCE_01806	1	1869819	1870265	-	447	1557	2237	2081
ACCFDFCE_01807	1	1870362	1871321	-	960	314	336	651
ACCFDFCE_01808	1	1871318	1871773	-	456	280	279	553
ACCFDFCE_01809	1	1871854	1873143	+	1290	110	114	150
ACCFDFCE_01810	1	1873385	1874530	+	1146	109	129	169
ACCFDFCE_01811	1	1874721	1876457	-	1737	11	11	22
ACCFDFCE_01812	1	1876748	1877290	-	543	28	36	37
ACCFDFCE_01813	1	1877592	1878629	-	1038	12	11	16
ACCFDFCE_01814	1	1878781	1879758	+	978	170	167	255
ACCFDFCE_01815	1	1880019	1880855	-	837	77	116	140
ACCFDFCE_01816	1	1880864	1882381	-	1518	81	116	157
ACCFDFCE_01817	1	1882396	1882710	-	315	110	131	195
ACCFDFCE_01818	1	1882688	1883506	-	819	46	34	82
ACCFDFCE_01819	1	1883767	1884576	-	810	79	114	90
ACCFDFCE_01820	1	1884917	1885432	-	516	74	93	78
ACCFDFCE_01821	1	1885563	1885724	-	162	58	65	46
ACCFDFCE_01822	1	1885948	1887099	+	1152	29	42	43
ACCFDFCE_01823	1	1887359	1887889	-	531	258	271	283
ACCFDFCE_01824	1	1887979	1889226	-	1248	112	157	145
ACCFDFCE_01825	1	1889238	1889444	-	207	40	37	31
ACCFDFCE_01826	1	1889585	1890049	+	465	242	406	312
ACCFDFCE_01827	1	1890056	1890331	+	276	337	710	428
ACCFDFCE_01828	1	1890609	1891826	+	1218	46	62	61
ACCFDFCE_01829	1	1891942	1892571	-	630	132	171	272
ACCFDFCE_01830	1	1892561	1893604	-	1044	85	122	198
ACCFDFCE_01831	1	1893601	1894302	-	702	38	61	95
ACCFDFCE_01832	1	1894317	1894703	-	387	65	111	155
ACCFDFCE_01833	1	1894920	1895678	-	759	126	235	364
ACCFDFCE_01834	1	1895756	1896076	+	321	50	78	71
ACCFDFCE_01835	1	1896206	1897192	+	987	23	31	33
ACCFDFCE_01836	1	1897205	1897477	+	273	245	270	184
ACCFDFCE_01837	1	1897623	1898036	-	414	3	3	7
ACCFDFCE_01838	1	1898261	1898992	-	732	42	34	50
ACCFDFCE_01839	1	1898994	1900307	-	1314	33	34	42
ACCFDFCE_01840	1	1900599	1901099	+	501	1134	597	536
ACCFDFCE_01841	1	1901488	1902042	+	555	18	18	42
ACCFDFCE_01842	1	1902110	1903180	-	1071	8	15	29
ACCFDFCE_01843	1	1903427	1903957	-	531	142	138	121
ACCFDFCE_01844	1	1904127	1905488	-	1362	26	34	37
ACCFDFCE_01845	1	1905569	1906516	-	948	87	146	148
ACCFDFCE_01846	1	1906561	1906882	+	322	102	138	132
ACCFDFCE_01847	1	1907285	1908712	-	1428	293	267	316
ACCFDFCE_01848	1	1908725	1910182	-	1458	126	163	189
ACCFDFCE_01849	1	1910184	1910486	-	303	67	89	118
ACCFDFCE_01850	1	1910853	1912391	+	1539	276	528	291
ACCFDFCE_01851	1	1912480	1913679	-	1200	106	103	150
ACCFDFCE_01852	1	1913692	1915695	-	2004	50	39	68
ACCFDFCE_01853	1	1915699	1917891	-	2193	39	34	59
ACCFDFCE_01854	1	1917888	1918580	-	693	22	25	39
ACCFDFCE_01855	1	1918752	1919054	-	303	164	147	141
ACCFDFCE_01856	1	1919163	1920458	-	1296	87	103	86
ACCFDFCE_01857	1	1921319	1922485	+	1167	54	90	29
ACCFDFCE_01858	1	1922516	1922842	+	327	68	117	31
ACCFDFCE_01859	1	1923134	1923307	-	174	76	137	127
ACCFDFCE_01860	1	1923288	1923890	-	603	94	133	137
ACCFDFCE_01861	1	1924161	1924982	-	822	257	302	325
ACCFDFCE_01862	1	1924975	1926444	-	1470	123	153	158
ACCFDFCE_01863	1	1926628	1927704	+	1077	48	37	86
ACCFDFCE_01864	1	1927724	1928518	+	795	50	65	119
ACCFDFCE_01865	1	1928708	1930270	-	1563	323	844	306
ACCFDFCE_01866	1	1930475	1931572	-	1098	19	26	28
ACCFDFCE_01867	1	1931944	1932504	+	561	207	329	289
ACCFDFCE_01868	1	1932557	1933486	+	930	431	928	647
ACCFDFCE_01869	1	1933906	1935285	+	1380	474	302	566
ACCFDFCE_01870	1	1935405	1936433	-	1029	137	187	210
ACCFDFCE_01871	1	1936703	1937104	+	402	14	26	22
ACCFDFCE_01872	1	1937367	1937604	+	238	20	29	25
ACCFDFCE_01873	1	1937677	1937850	-	174	115	109	115
ACCFDFCE_01874	1	1938229	1939341	+	1113	60	40	52
ACCFDFCE_01875	1	1939398	1940240	-	843	212	255	327
ACCFDFCE_01876	1	1940237	1940794	-	558	121	179	200
ACCFDFCE_01877	1	1940854	1941378	-	525	129	163	213
ACCFDFCE_01878	1	1941499	1942062	+	564	825	813	869
ACCFDFCE_01879	1	1942128	1942868	-	741	200	184	229
ACCFDFCE_01880	1	1942868	1943740	-	873	251	212	274
ACCFDFCE_01881	1	1943737	1944417	-	681	98	95	113
ACCFDFCE_01882	1	1944418	1945314	-	897	229	190	246
ACCFDFCE_01883	1	1945311	1945691	-	381	108	91	126
ACCFDFCE_01884	1	1945950	1946126	-	177	4	7	3
ACCFDFCE_01885	1	1946667	1947953	+	1287	198	316	236
ACCFDFCE_01886	1	1948277	1948567	-	291	87	45	24
ACCFDFCE_01887	1	1948578	1950332	-	1755	70	35	22
ACCFDFCE_01888	1	1950718	1951713	+	996	1173	284	400
ACCFDFCE_01889	1	1951951	1952967	-	1017	24	9	45
ACCFDFCE_01890	1	1952989	1954044	-	1056	34	11	43
ACCFDFCE_01891	1	1954479	1955702	+	1224	24	24	29
ACCFDFCE_01892	1	1956074	1956919	-	846	17	24	22
ACCFDFCE_01893	1	1956981	1957892	-	912	7	11	15
ACCFDFCE_01894	1	1958053	1959360	+	1308	66	42	96
ACCFDFCE_01895	1	1960213	1960656	-	444	41	39	56
ACCFDFCE_01896	1	1960762	1961163	-	402	8	16	9
ACCFDFCE_01897	1	1961517	1962107	-	591	3	3	2
ACCFDFCE_01898	1	1963018	1964634	-	1617	380	323	301
ACCFDFCE_01899	1	1964710	1964994	-	285	375	248	288
ACCFDFCE_01900	1	1965169	1965912	+	744	127	167	154
ACCFDFCE_01901	1	1965937	1967196	-	1260	80	75	74
ACCFDFCE_01902	1	1967393	1968019	+	627	84	131	126
ACCFDFCE_01903	1	1968380	1969165	+	786	285	210	388
ACCFDFCE_01904	1	1969413	1969926	-	514	82611	15728	33521
ACCFDFCE_01905	1	1969762	1969896	-	135	0	0	0
ACCFDFCE_01906	1	1970078	1970701	+	624	2960	1300	1752
ACCFDFCE_01907	1	1970698	1970838	+	141	1544	800	1027
ACCFDFCE_01908	1	1970863	1972155	+	1293	1538	809	1075
ACCFDFCE_01909	1	1972174	1972899	+	726	754	564	715
ACCFDFCE_01910	1	1973258	1974217	-	960	95	143	152
ACCFDFCE_01911	1	1974214	1975698	-	1485	144	209	248
ACCFDFCE_01912	1	1975847	1976797	-	951	57	64	77
ACCFDFCE_01913	1	1976980	1978230	-	1251	2	2	3
ACCFDFCE_01914	1	1978438	1978662	-	225	9	28	23
ACCFDFCE_01915	1	1978722	1979801	-	1080	10	20	19
ACCFDFCE_01916	1	1980105	1980740	-	636	161	256	358
ACCFDFCE_01917	1	1980993	1982921	+	1929	47	51	45
ACCFDFCE_01918	1	1983283	1984893	+	1611	71	54	59
ACCFDFCE_01919	1	1984995	1986020	-	1026	34	50	78
ACCFDFCE_01920	1	1986013	1986477	-	465	45	51	83
ACCFDFCE_01921	1	1986450	1987112	-	663	23	33	49
ACCFDFCE_01922	1	1987093	1987587	-	495	33	42	64
ACCFDFCE_01923	1	1987756	1987960	+	205	53	30	5
ACCFDFCE_01924	1	1988065	1989753	+	1689	10	12	3
ACCFDFCE_01925	1	1989781	1991550	+	1770	14	14	5
ACCFDFCE_01926	1	1991550	1991804	+	255	9	11	3
ACCFDFCE_01927	1	1991941	1992945	+	1005	16	19	6
ACCFDFCE_01928	1	1992975	1994504	+	1530	12	17	6
ACCFDFCE_01929	1	1994507	1995553	+	1047	13	20	9
ACCFDFCE_01930	1	1995567	1996937	+	1371	9	12	4
ACCFDFCE_01931	1	1996938	1997510	+	573	7	11	6
ACCFDFCE_01932	1	1997525	1998793	+	1269	8	13	7
ACCFDFCE_01933	1	1999038	1999115	-	78	16	9	6
ACCFDFCE_01934	1	1999192	2002110	-	2919	1712	1277	1279
ACCFDFCE_01935	1	2002662	2004210	-	1549	729	521	473
ACCFDFCE_01936	1	2004331	2004404	-	74	44	36	34
ACCFDFCE_01937	1	2004427	2004509	-	83	4	8	1
ACCFDFCE_01938	1	2005156	2005611	-	456	67	64	107
ACCFDFCE_01939	1	2005604	2007742	-	2139	43	52	76
ACCFDFCE_01940	1	2008188	2008958	-	771	121	241	223
ACCFDFCE_01941	1	2008933	2009412	-	480	98	165	175
ACCFDFCE_01942	1	2009414	2009740	-	327	111	247	225
ACCFDFCE_01943	1	2009859	2010647	-	789	140	308	257
ACCFDFCE_01944	1	2010622	2010849	-	228	239	503	385
ACCFDFCE_01945	1	2011198	2011560	-	363	235	384	304
ACCFDFCE_01946	1	2011557	2011727	-	171	160	307	229
ACCFDFCE_01947	1	2011812	2012960	-	1149	139	210	202
ACCFDFCE_01948	1	2013026	2013385	-	360	270	332	333
ACCFDFCE_01949	1	2013389	2013883	-	495	123	151	138
ACCFDFCE_01950	1	2013867	2015450	-	1584	111	150	135
ACCFDFCE_01951	1	2015443	2015922	-	480	37	67	56
ACCFDFCE_01952	1	2016131	2016691	-	561	18	12	12
ACCFDFCE_01953	1	2016711	2018738	-	2028	6	5	6
ACCFDFCE_01954	1	2018757	2020433	-	1677	1	2	3
ACCFDFCE_01955	1	2020705	2023362	+	2658	21	18	74
ACCFDFCE_01956	1	2023362	2024057	+	696	20	13	78
ACCFDFCE_01957	1	2024426	2025946	-	1521	44	53	67
ACCFDFCE_01958	1	2026463	2027821	-	1359	173	171	198
ACCFDFCE_01959	1	2027836	2028906	-	1071	145	161	172
ACCFDFCE_01960	1	2029224	2030426	+	1203	83	126	127
ACCFDFCE_01961	1	2030690	2030827	-	138	416	814	473
ACCFDFCE_01962	1	2030955	2031164	-	210	13	16	18
ACCFDFCE_01963	1	2031176	2031469	-	294	8	11	10
ACCFDFCE_01964	1	2031635	2033119	+	1485	59	88	58
ACCFDFCE_01965	1	2033147	2033794	+	648	67	104	76
ACCFDFCE_01966	1	2034607	2035479	-	873	116	104	111
ACCFDFCE_01967	1	2035565	2036206	-	642	32	42	30
ACCFDFCE_01968	1	2036208	2036999	-	792	37	45	36
ACCFDFCE_01969	1	2036983	2037813	-	831	32	39	35
ACCFDFCE_01970	1	2037806	2038495	-	690	24	37	29
ACCFDFCE_01971	1	2038575	2038677	-	103	66	80	93
ACCFDFCE_01972	1	2038881	2039576	-	696	4	3	8
ACCFDFCE_01973	1	2039965	2040360	-	396	167	92	84
ACCFDFCE_01974	1	2040554	2040994	+	441	125	146	111
ACCFDFCE_01975	1	2041053	2041493	-	441	128	195	179
ACCFDFCE_01976	1	2041527	2042792	-	1266	108	160	153
ACCFDFCE_01977	1	2042903	2043136	-	234	38	50	44
ACCFDFCE_01978	1	2043698	2044102	-	405	814	851	1120
ACCFDFCE_01979	1	2044122	2045534	-	1413	703	734	953
ACCFDFCE_01980	1	2045556	2046422	-	867	859	814	1081
ACCFDFCE_01981	1	2046453	2047961	-	1509	540	541	676
ACCFDFCE_01982	1	2047983	2048522	-	540	724	690	905
ACCFDFCE_01983	1	2048522	2049043	-	522	604	633	814
ACCFDFCE_01984	1	2049241	2049453	-	213	1175	1082	1367
ACCFDFCE_01985	1	2049496	2050224	-	729	669	653	775
ACCFDFCE_01986	1	2050245	2050598	-	354	557	584	644
ACCFDFCE_01987	1	2050765	2051892	-	1128	912	1007	992
ACCFDFCE_01988	1	2051916	2052545	-	630	782	896	828
ACCFDFCE_01989	1	2052573	2053811	-	1239	1128	1179	1082
ACCFDFCE_01990	1	2053838	2054362	-	525	1183	1122	1050
ACCFDFCE_01991	1	2054469	2054888	-	420	40	56	53
ACCFDFCE_01992	1	2054885	2055931	-	1047	29	33	41
ACCFDFCE_01993	1	2056015	2056851	-	837	40	40	40
ACCFDFCE_01994	1	2056838	2057914	-	1077	44	46	47
ACCFDFCE_01995	1	2057915	2058514	-	600	31	36	34
ACCFDFCE_01996	1	2058861	2059115	-	255	273	262	380
ACCFDFCE_01997	1	2059233	2060549	-	1317	120	96	138
ACCFDFCE_01998	1	2060796	2062223	-	1428	49	49	165
ACCFDFCE_01999	1	2062461	2062799	-	339	324	348	392
ACCFDFCE_02000	1	2062885	2064144	-	1260	116	150	172
ACCFDFCE_02001	1	2064610	2065470	-	861	1006	1086	910
ACCFDFCE_02002	1	2065688	2066209	+	522	33	62	49
ACCFDFCE_02003	1	2066318	2067928	-	1611	20	23	20
ACCFDFCE_02004	1	2068147	2068216	-	70	13	12	16
ACCFDFCE_02005	1	2068264	2068794	-	531	50	54	61
ACCFDFCE_02006	1	2068906	2069766	-	861	19	18	15
ACCFDFCE_02007	1	2070190	2070993	+	804	14	17	17
ACCFDFCE_02008	1	2071123	2071794	-	672	26	38	23
ACCFDFCE_02009	1	2072193	2073386	-	1194	58	78	58
ACCFDFCE_02010	1	2073386	2074570	-	1185	34	54	40
ACCFDFCE_02011	1	2074881	2075351	+	471	194	215	287
ACCFDFCE_02012	1	2075503	2075853	-	351	870	1289	1498
ACCFDFCE_02013	1	2075867	2077168	-	1302	925	1132	1488
ACCFDFCE_02014	1	2077447	2078109	-	663	799	932	1288
ACCFDFCE_02015	1	2078424	2079134	+	711	339	519	541
ACCFDFCE_02016	1	2079255	2079698	-	444	309	552	359
ACCFDFCE_02017	1	2079898	2080311	-	414	14	16	47
ACCFDFCE_02018	1	2080769	2082142	-	1374	114	139	131
ACCFDFCE_02019	1	2082814	2083044	-	231	22	24	38
ACCFDFCE_02020	1	2083075	2083905	-	831	49	55	70
ACCFDFCE_02021	1	2083868	2084014	-	147	51	48	47
ACCFDFCE_02022	1	2084449	2085114	-	666	6	5	10
ACCFDFCE_02023	1	2085266	2085586	+	321	28	21	20
ACCFDFCE_02024	1	2085588	2086568	+	981	43	29	32
ACCFDFCE_02025	1	2086834	2087925	+	1092	228	123	225
ACCFDFCE_02026	1	2088375	2088555	-	181	407	465	433
ACCFDFCE_02027	1	2088897	2089100	-	204	67	47	69
ACCFDFCE_02028	1	2089159	2090295	-	1137	41	42	59
ACCFDFCE_02029	1	2091381	2092238	-	858	104	98	173
ACCFDFCE_02030	1	2092306	2093088	-	783	62	30	55
ACCFDFCE_02031	1	2093320	2095125	-	1806	3730	1379	3791
ACCFDFCE_02032	1	2095327	2095543	-	217	1953	839	2328
ACCFDFCE_02033	1	2095806	2097344	+	1539	9	27	115
ACCFDFCE_02034	1	2097379	2099511	+	2133	8	17	94
ACCFDFCE_02035	1	2099523	2099957	+	435	7	15	93
ACCFDFCE_02036	1	2099957	2101063	+	1107	7	14	81
ACCFDFCE_02037	1	2101382	2108818	-	7437	14	291	16
ACCFDFCE_02038	1	2109095	2110450	-	1356	448	367	329
ACCFDFCE_02039	1	2110477	2111409	-	933	333	265	244
ACCFDFCE_02040	1	2111411	2112220	-	810	355	276	234
ACCFDFCE_02041	1	2112409	2113317	-	909	591	467	294
ACCFDFCE_02042	1	2113477	2113534	-	58	2	1	2
ACCFDFCE_02043	1	2113543	2114745	+	1203	9	9	5
ACCFDFCE_02044	1	2114975	2115048	-	74	25	13	19
ACCFDFCE_02045	1	2115052	2115126	-	75	1	6	4
ACCFDFCE_02046	1	2115136	2115219	-	84	0	0	1
ACCFDFCE_02047	1	2115249	2115324	-	76	5	7	5
ACCFDFCE_02048	1	2115331	2115404	-	74	2	1	0
ACCFDFCE_02049	1	2115405	2115479	-	75	6	2	2
ACCFDFCE_02050	1	2115525	2115602	-	78	19	9	5
ACCFDFCE_02051	1	2115679	2118597	-	2919	1603	1198	1160
ACCFDFCE_02052	1	2118967	2120515	-	1549	730	511	472
ACCFDFCE_02053	1	2120974	2122038	-	1065	290	407	515
ACCFDFCE_02054	1	2122186	2123628	-	1443	28	22	36
ACCFDFCE_02055	1	2123950	2124417	-	468	62	49	97
ACCFDFCE_02056	1	2124522	2125865	-	1344	37	55	52
ACCFDFCE_02057	1	2126042	2126728	-	687	113	178	143
ACCFDFCE_02058	1	2126744	2127931	-	1188	147	224	210
ACCFDFCE_02059	1	2127975	2128490	-	516	77	137	115
ACCFDFCE_02060	1	2128667	2128927	+	261	3123	2982	2191
ACCFDFCE_02061	1	2129059	2130429	-	1371	16	26	29
ACCFDFCE_02062	1	2130665	2131633	-	969	37	60	53
ACCFDFCE_02063	1	2131630	2132661	-	1032	25	53	43
ACCFDFCE_02064	1	2132673	2133656	-	984	110	293	260
ACCFDFCE_02065	1	2134048	2135118	-	1071	9	15	25
ACCFDFCE_02066	1	2135125	2136882	-	1758	12	14	24
ACCFDFCE_02067	1	2136869	2138062	-	1194	7	9	12
ACCFDFCE_02068	1	2138164	2140140	+	1977	48	44	68
ACCFDFCE_02069	1	2140322	2140559	-	238	17	13	11
ACCFDFCE_02070	1	2140596	2141396	+	801	1	1	0
ACCFDFCE_02071	1	2141414	2141713	+	300	3	2	3
ACCFDFCE_02072	1	2141876	2142220	+	345	1	1	1
ACCFDFCE_02073	1	2142256	2142765	-	510	116	193	174
ACCFDFCE_02074	1	2142828	2143067	-	240	65	102	97
ACCFDFCE_02075	1	2143080	2143616	-	537	44	76	77
ACCFDFCE_02076	1	2143791	2145353	-	1563	3	3	3
ACCFDFCE_02077	1	2145660	2146661	-	1002	92	111	150
ACCFDFCE_02078	1	2146895	2147899	-	1005	206	195	415
ACCFDFCE_02079	1	2148179	2149048	-	870	40	49	94
ACCFDFCE_02080	1	2149314	2150726	-	1413	5	7	5
ACCFDFCE_02081	1	2150744	2152456	-	1713	3	4	3
ACCFDFCE_02082	1	2152462	2152773	-	312	2	1	1
ACCFDFCE_02083	1	2152795	2153775	-	981	1	1	1
ACCFDFCE_02084	1	2153779	2154711	-	933	1	1	1
ACCFDFCE_02085	1	2154724	2155239	-	516	2	2	1
ACCFDFCE_02086	1	2155255	2155683	-	429	1	2	0
ACCFDFCE_02087	1	2156051	2156806	-	756	48	48	72
ACCFDFCE_02088	1	2157048	2157788	+	741	40	79	90
ACCFDFCE_02089	1	2158079	2158687	-	609	3	6	8
ACCFDFCE_02090	1	2158949	2159074	-	126	12	10	12
ACCFDFCE_02091	1	2159294	2160142	-	849	151	94	343
ACCFDFCE_02092	1	2160212	2160628	-	417	26	20	133
ACCFDFCE_02093	1	2160866	2161016	+	151	2	0	1
ACCFDFCE_02094	1	2161036	2163459	+	2424	4	2	3
ACCFDFCE_02095	1	2163519	2164373	-	855	78	86	114
ACCFDFCE_02096	1	2164584	2165399	-	816	57	76	98
ACCFDFCE_02097	1	2165693	2166118	+	426	22	7	18
ACCFDFCE_02098	1	2166482	2167186	-	705	20	48	122
ACCFDFCE_02099	1	2167223	2168887	-	1665	21	60	153
ACCFDFCE_02100	1	2170077	2171483	-	1407	74	129	138
ACCFDFCE_02101	1	2171612	2172748	-	1137	78	152	166
ACCFDFCE_02102	1	2172749	2173540	-	792	111	195	203
ACCFDFCE_02103	1	2173553	2173846	-	294	83	115	137
ACCFDFCE_02104	1	2173843	2174940	-	1098	9	12	19
ACCFDFCE_02105	1	2175485	2175883	-	399	200	240	303
ACCFDFCE_02106	1	2175897	2176334	-	438	208	238	339
ACCFDFCE_02107	1	2176462	2176531	-	70	37	57	73
ACCFDFCE_02108	1	2176574	2177377	-	804	29	39	47
ACCFDFCE_02109	1	2177382	2178188	-	807	35	42	55
ACCFDFCE_02110	1	2178178	2179038	-	861	35	45	59
ACCFDFCE_02111	1	2179035	2179844	-	810	15	27	29
ACCFDFCE_02112	1	2179151	2179216	+	66	0	0	0
ACCFDFCE_02113	1	2180193	2180256	-	64	767	1138	1393
ACCFDFCE_02114	1	2180382	2180750	-	369	446	446	655
