# Program:featureCounts v2.0.3; Command:"featureCounts" "-a" "../../../../local_scratch/ClINT/RawData/ref_genome.gff" "-o" ".//vartable_output/FO13679x01/fc_output.txt" "-t" "gene" "-g" "locus_tag" "../../test_dir/bams/20096b089_dedup_snc_trimmed_Q12SA024A7_20211014141226__2109SHr1024_12_S24_R1_001.bam" "../../test_dir/bams/20096b001_dedup_snc_trimmed_Q12SA022AP_20211014141226__2109SHr1022_10_S22_R1_001.bam" "../../test_dir/bams/20096b044_dedup_snc_trimmed_Q12SA023AX_20211014141226__2109SHr1023_11_S23_R1_001.bam" "-T" "10" 
Geneid	Chr	Start	End	Strand	Length	../../test_dir/bams/20096b089_dedup_snc_trimmed_Q12SA024A7_20211014141226__2109SHr1024_12_S24_R1_001.bam	../../test_dir/bams/20096b001_dedup_snc_trimmed_Q12SA022AP_20211014141226__2109SHr1022_10_S22_R1_001.bam	../../test_dir/bams/20096b044_dedup_snc_trimmed_Q12SA023AX_20211014141226__2109SHr1023_11_S23_R1_001.bam
ACCFDFCE_01635	1	1724416	1725729	-	1314	3252	2931	3928
ACCFDFCE_01636	1	1725753	1729577	-	3825	7887	7277	10297
ACCFDFCE_01637	1	1729598	1730194	-	597	968	1090	1461
ACCFDFCE_01638	1	1730223	1731080	-	858	1045	1271	1756
ACCFDFCE_01639	1	1731180	1731491	-	312	1050	1210	1673
ACCFDFCE_01640	1	1731556	1732632	-	1077	3312	3440	4968
ACCFDFCE_01641	1	1732716	1733030	+	315	472	693	697
ACCFDFCE_01642	1	1733155	1733997	-	843	937	1474	1692
ACCFDFCE_01643	1	1734264	1734322	+	59	0	0	0
ACCFDFCE_01644	1	1734467	1735111	-	645	3713	5810	5872
ACCFDFCE_01645	1	1735126	1735917	-	792	6900	12058	10714
ACCFDFCE_01646	1	1736467	1737315	-	849	13304	19592	16274
ACCFDFCE_01647	1	1737319	1738728	-	1410	15704	27743	25305
ACCFDFCE_01648	1	1739080	1739294	-	215	171	310	265
ACCFDFCE_01649	1	1739414	1739576	-	163	365	514	447
ACCFDFCE_01650	1	1739592	1740014	-	423	785	973	848
ACCFDFCE_01651	1	1740031	1740726	-	696	1380	1678	1365
ACCFDFCE_01652	1	1740723	1742384	-	1662	1147	1908	1360
ACCFDFCE_01653	1	1742791	1744059	+	1269	815	1054	926
ACCFDFCE_01654	1	1744176	1750736	-	6561	325	2352	418
ACCFDFCE_01655	1	1751079	1751390	-	312	845	1123	1132
ACCFDFCE_01656	1	1751412	1753829	-	2418	4138	6694	6470
ACCFDFCE_01657	1	1754117	1755298	-	1182	289	353	390
ACCFDFCE_01658	1	1755408	1756361	+	954	551	716	926
ACCFDFCE_01659	1	1756358	1756921	+	564	482	583	820
ACCFDFCE_01660	1	1757041	1757442	-	402	2541	7390	2997
ACCFDFCE_01661	1	1757962	1758186	-	225	8	12	6
ACCFDFCE_01662	1	1758183	1758674	-	492	14	16	7
ACCFDFCE_01663	1	1758711	1758948	+	238	61	50	48
ACCFDFCE_01664	1	1759021	1759848	-	828	2783	3327	4176
ACCFDFCE_01665	1	1760082	1761083	+	1002	23408	40736	17700
ACCFDFCE_01666	1	1761205	1761669	-	465	295	352	224
ACCFDFCE_01667	1	1761682	1762863	-	1182	304	423	380
ACCFDFCE_01668	1	1762874	1763506	-	633	162	184	180
ACCFDFCE_01669	1	1763513	1764556	-	1044	525	551	530
ACCFDFCE_01670	1	1764683	1764818	-	136	48	51	41
ACCFDFCE_01671	1	1765037	1766539	-	1503	654	535	663
ACCFDFCE_01672	1	1767062	1767376	+	315	30	41	43
ACCFDFCE_01673	1	1767376	1768668	+	1293	151	127	157
ACCFDFCE_01674	1	1768686	1769081	+	396	75	78	105
ACCFDFCE_01675	1	1769376	1770230	-	855	2608	2359	4019
ACCFDFCE_01676	1	1770506	1770730	-	225	515	534	863
ACCFDFCE_01677	1	1770929	1771399	+	471	208	140	299
ACCFDFCE_01678	1	1771512	1771955	+	444	479	408	526
ACCFDFCE_01679	1	1771942	1772385	-	444	327	271	465
ACCFDFCE_01680	1	1772681	1773316	+	636	267	158	543
ACCFDFCE_01681	1	1773756	1774469	-	714	14554	18969	44713
ACCFDFCE_01682	1	1774729	1775031	+	303	22	22	54
ACCFDFCE_01683	1	1775287	1775652	+	366	39	22	61
ACCFDFCE_01684	1	1775649	1776002	+	354	36	44	84
ACCFDFCE_01685	1	1776243	1776463	-	221	61	45	45
ACCFDFCE_01686	1	1776558	1777382	+	825	24	23	19
ACCFDFCE_01687	1	1777415	1778023	+	609	15	11	13
ACCFDFCE_01688	1	1778086	1778919	-	834	4002	2465	6212
ACCFDFCE_01689	1	1779131	1780039	-	909	4825	7845	6743
ACCFDFCE_01690	1	1780164	1781357	-	1194	928	1463	2092
ACCFDFCE_01691	1	1781463	1781573	-	111	83	95	94
ACCFDFCE_01692	1	1781728	1783320	+	1593	37206	33303	40325
ACCFDFCE_01693	1	1783456	1783941	-	486	73	220	64
ACCFDFCE_01694	1	1784316	1785086	-	771	372	534	1054
ACCFDFCE_01695	1	1785067	1785546	-	480	334	418	799
ACCFDFCE_01696	1	1785606	1785863	+	258	567	1070	1351
ACCFDFCE_01697	1	1785860	1786861	-	1002	1277	1597	2577
ACCFDFCE_01698	1	1786866	1788344	-	1479	1361	1935	3582
ACCFDFCE_01699	1	1788503	1788985	-	483	18	20	16
ACCFDFCE_01700	1	1789297	1789911	+	615	18325	10537	6735
ACCFDFCE_01701	1	1789992	1790987	+	996	27189	19736	11518
ACCFDFCE_01702	1	1791063	1791689	+	627	418	226	242
ACCFDFCE_01703	1	1791730	1792074	+	345	174	133	110
ACCFDFCE_01704	1	1792172	1792723	+	552	371	219	270
ACCFDFCE_01705	1	1792941	1793582	-	642	521	604	577
ACCFDFCE_01706	1	1793883	1794059	-	177	14	20	35
ACCFDFCE_01707	1	1794070	1794453	-	384	289	315	479
ACCFDFCE_01708	1	1795057	1795200	-	144	116	129	177
ACCFDFCE_01709	1	1795446	1795540	-	95	703	682	516
ACCFDFCE_01710	1	1796070	1796447	-	378	128	125	178
ACCFDFCE_01711	1	1796967	1801079	-	4113	545	548	787
ACCFDFCE_01712	1	1801929	1803128	-	1200	1587	2178	1823
ACCFDFCE_01713	1	1803121	1804677	-	1557	1219	2029	1755
ACCFDFCE_01714	1	1805040	1805759	-	720	666	121	1262
ACCFDFCE_01715	1	1805910	1806626	-	717	683	84	1149
ACCFDFCE_01716	1	1806784	1807503	-	720	759	108	1207
ACCFDFCE_01717	1	1807624	1808343	-	720	668	103	1194
ACCFDFCE_01718	1	1808401	1809123	-	723	812	109	1296
ACCFDFCE_01719	1	1809248	1809955	-	708	614	70	1039
ACCFDFCE_01720	1	1810919	1811485	+	567	118	18	16
ACCFDFCE_01721	1	1811959	1812657	-	699	707	232	2601
ACCFDFCE_01722	1	1812654	1813415	-	762	402	137	1791
ACCFDFCE_01723	1	1813412	1814104	-	693	935	249	3344
ACCFDFCE_01724	1	1814127	1815500	-	1374	1724	456	6143
ACCFDFCE_01725	1	1815510	1816028	-	519	453	91	1417
ACCFDFCE_01726	1	1816044	1817288	-	1245	1452	349	4269
ACCFDFCE_01727	1	1817281	1820274	-	2994	4898	1188	13147
ACCFDFCE_01728	1	1820339	1820482	-	144	177	45	629
ACCFDFCE_01729	1	1821604	1822587	-	984	65	62	61
ACCFDFCE_01730	1	1822589	1823509	-	921	35	46	33
ACCFDFCE_01731	1	1824032	1824181	-	150	15	77	4
ACCFDFCE_01732	1	1824407	1824862	+	456	62	112	24
ACCFDFCE_01733	1	1824875	1825663	+	789	724	1075	1086
ACCFDFCE_01734	1	1826906	1826994	-	89	15	17	31
ACCFDFCE_01735	1	1827048	1827121	-	74	4	6	4
ACCFDFCE_01736	1	1827122	1827196	-	75	6	3	2
ACCFDFCE_01737	1	1827211	1827284	-	74	0	1	0
ACCFDFCE_01738	1	1827300	1827375	-	76	17	16	13
ACCFDFCE_01739	1	1827389	1827461	-	73	18	21	4
ACCFDFCE_01740	1	1827478	1827553	-	76	5	10	6
ACCFDFCE_01741	1	1827575	1827648	-	74	2	2	2
ACCFDFCE_01742	1	1827629	1827723	-	95	0	0	0
ACCFDFCE_01743	1	1828120	1828674	-	555	146	218	359
ACCFDFCE_01744	1	1828997	1830397	-	1401	1688	1763	2598
ACCFDFCE_01745	1	1830421	1831344	-	924	1632	1588	2513
ACCFDFCE_01746	1	1831402	1832439	-	1038	1355	1425	2001
ACCFDFCE_01747	1	1832702	1833205	+	504	4454	3698	3335
ACCFDFCE_01748	1	1833329	1834552	-	1224	2568	1726	2722
ACCFDFCE_01749	1	1834545	1835285	-	741	934	777	1034
ACCFDFCE_01750	1	1835419	1835841	+	423	4207	5194	4187
ACCFDFCE_01751	1	1835983	1836348	+	366	6890	8565	7185
ACCFDFCE_01752	1	1837081	1837638	+	558	85	94	73
ACCFDFCE_01753	1	1837843	1838805	+	963	4215	4493	5726
ACCFDFCE_01754	1	1838926	1839867	-	942	6235	6886	6242
ACCFDFCE_01755	1	1839864	1842800	-	2937	19226	22206	19010
ACCFDFCE_01756	1	1842790	1843986	-	1197	5391	8897	7364
ACCFDFCE_01757	1	1844758	1845102	-	345	4276	3332	4839
ACCFDFCE_01758	1	1845171	1846295	-	1125	93	124	95
ACCFDFCE_01759	1	1846474	1846938	-	465	381	342	390
ACCFDFCE_01760	1	1847294	1847917	-	624	801	646	717
ACCFDFCE_01761	1	1847939	1849051	-	1113	1356	1111	979
ACCFDFCE_01762	1	1849214	1850035	+	822	1154	1038	914
ACCFDFCE_01763	1	1850498	1851883	-	1386	12724	18916	9110
ACCFDFCE_01764	1	1852079	1852474	-	396	65	68	78
ACCFDFCE_01765	1	1853251	1853403	-	153	671	1190	1177
ACCFDFCE_01766	1	1853428	1854027	-	600	2467	3800	4206
ACCFDFCE_01767	1	1854186	1854656	-	471	175	207	261
ACCFDFCE_01768	1	1854661	1855788	-	1128	1010	1344	1533
ACCFDFCE_01769	1	1855939	1856667	-	729	108	182	338
ACCFDFCE_01770	1	1856654	1858111	-	1458	119	291	423
ACCFDFCE_01771	1	1858369	1859430	-	1062	450	516	320
ACCFDFCE_01772	1	1859857	1859914	-	58	2	1	2
ACCFDFCE_01773	1	1859923	1861125	+	1203	176	181	101
ACCFDFCE_01774	1	1861499	1861582	-	84	2	0	8
ACCFDFCE_01775	1	1861621	1861695	-	75	2	2	2
ACCFDFCE_01776	1	1861709	1861783	-	75	3	1	1
ACCFDFCE_01777	1	1861799	1861873	-	75	3	2	1
ACCFDFCE_01778	1	1861881	1861954	-	74	0	1	2
ACCFDFCE_01779	1	1861960	1862031	-	72	1	1	1
ACCFDFCE_01780	1	1862042	1862115	-	74	1	2	0
ACCFDFCE_01781	1	1862118	1862191	-	74	0	3	9
ACCFDFCE_01782	1	1862206	1862288	-	83	3	0	5
ACCFDFCE_01783	1	1862293	1862368	-	76	8	2	4
ACCFDFCE_01784	1	1862375	1862449	-	75	4	1	0
ACCFDFCE_01785	1	1862467	1862542	-	76	8	4	10
ACCFDFCE_01786	1	1862551	1862626	-	76	3	7	9
ACCFDFCE_01787	1	1862640	1862732	-	93	25	12	20
ACCFDFCE_01788	1	1862771	1862846	-	76	58	49	48
ACCFDFCE_01789	1	1862856	1862947	-	92	5	2	3
ACCFDFCE_01790	1	1862956	1863029	-	74	13	2	11
ACCFDFCE_01791	1	1863057	1863131	-	75	21	9	11
ACCFDFCE_01792	1	1863153	1863228	-	76	7	1	5
ACCFDFCE_01793	1	1863246	1863319	-	74	67	28	48
ACCFDFCE_01794	1	1863328	1863403	-	76	19	11	12
ACCFDFCE_01795	1	1863421	1863509	-	89	14	28	23
ACCFDFCE_01796	1	1863520	1863594	-	75	6	1	1
ACCFDFCE_01797	1	1863597	1863680	-	84	4	2	5
ACCFDFCE_01798	1	1863683	1863758	-	76	4	3	7
ACCFDFCE_01799	1	1863764	1863839	-	76	11	13	9
ACCFDFCE_01800	1	1863856	1863931	-	76	2	4	2
ACCFDFCE_01801	1	1863978	1864055	-	78	22	12	8
ACCFDFCE_01802	1	1864132	1867050	-	2919	78447	55979	54684
ACCFDFCE_01803	1	1867266	1867341	-	76	404	244	460
ACCFDFCE_01804	1	1867360	1867436	-	77	1	1	1
ACCFDFCE_01805	1	1867529	1869077	-	1549	19069	12831	11892
ACCFDFCE_01806	1	1869819	1870265	-	447	11704	16034	15010
ACCFDFCE_01807	1	1870362	1871321	-	960	5069	5174	10088
ACCFDFCE_01808	1	1871318	1871773	-	456	2148	2042	4072
ACCFDFCE_01809	1	1871854	1873143	+	1290	2388	2348	3116
ACCFDFCE_01810	1	1873385	1874530	+	1146	2106	2375	3121
ACCFDFCE_01811	1	1874721	1876457	-	1737	313	317	617
ACCFDFCE_01812	1	1876748	1877290	-	543	259	314	325
ACCFDFCE_01813	1	1877592	1878629	-	1038	215	182	275
ACCFDFCE_01814	1	1878781	1879758	+	978	2792	2620	4020
ACCFDFCE_01815	1	1880019	1880855	-	837	1088	1555	1889
ACCFDFCE_01816	1	1880864	1882381	-	1518	2078	2821	3842
ACCFDFCE_01817	1	1882396	1882710	-	315	584	660	992
ACCFDFCE_01818	1	1882688	1883506	-	819	634	441	1078
ACCFDFCE_01819	1	1883767	1884576	-	810	1079	1478	1173
ACCFDFCE_01820	1	1884917	1885432	-	516	642	770	651
ACCFDFCE_01821	1	1885563	1885724	-	162	158	168	120
ACCFDFCE_01822	1	1885948	1887099	+	1152	557	782	805
ACCFDFCE_01823	1	1887359	1887889	-	531	2309	2307	2423
ACCFDFCE_01824	1	1887979	1889226	-	1248	2357	3132	2914
ACCFDFCE_01825	1	1889238	1889444	-	207	141	122	104
ACCFDFCE_01826	1	1889585	1890049	+	465	1896	3027	2345
ACCFDFCE_01827	1	1890056	1890331	+	276	1563	3144	1908
ACCFDFCE_01828	1	1890609	1891826	+	1218	949	1202	1200
ACCFDFCE_01829	1	1891942	1892571	-	630	1401	1729	2763
ACCFDFCE_01830	1	1892561	1893604	-	1044	1488	2044	3334
ACCFDFCE_01831	1	1893601	1894302	-	702	449	682	1071
ACCFDFCE_01832	1	1894317	1894703	-	387	420	687	967
ACCFDFCE_01833	1	1894920	1895678	-	759	1606	2854	4454
ACCFDFCE_01834	1	1895756	1896076	+	321	268	399	368
ACCFDFCE_01835	1	1896206	1897192	+	987	375	484	532
ACCFDFCE_01836	1	1897205	1897477	+	273	1127	1182	810
ACCFDFCE_01837	1	1897623	1898036	-	414	20	17	48
ACCFDFCE_01838	1	1898261	1898992	-	732	516	394	586
ACCFDFCE_01839	1	1898994	1900307	-	1314	726	708	884
ACCFDFCE_01840	1	1900599	1901099	+	501	9557	4794	4333
ACCFDFCE_01841	1	1901488	1902042	+	555	167	160	372
ACCFDFCE_01842	1	1902110	1903180	-	1071	148	251	498
ACCFDFCE_01843	1	1903427	1903957	-	531	1268	1173	1033
ACCFDFCE_01844	1	1904127	1905488	-	1362	604	734	804
ACCFDFCE_01845	1	1905569	1906516	-	948	1383	2214	2264
ACCFDFCE_01846	1	1906561	1906882	+	322	555	714	688
ACCFDFCE_01847	1	1907285	1908712	-	1428	7030	6119	7283
ACCFDFCE_01848	1	1908725	1910182	-	1458	3089	3816	4439
ACCFDFCE_01849	1	1910184	1910486	-	303	339	432	577
ACCFDFCE_01850	1	1910853	1912391	+	1539	7141	13029	7227
ACCFDFCE_01851	1	1912480	1913679	-	1200	2130	1983	2902
ACCFDFCE_01852	1	1913692	1915695	-	2004	1685	1256	2188
ACCFDFCE_01853	1	1915699	1917891	-	2193	1445	1183	2102
ACCFDFCE_01854	1	1917888	1918580	-	693	253	273	436
ACCFDFCE_01855	1	1918752	1919054	-	303	838	712	688
ACCFDFCE_01856	1	1919163	1920458	-	1296	1888	2130	1806
ACCFDFCE_01857	1	1921319	1922485	+	1167	1057	1693	540
ACCFDFCE_01858	1	1922516	1922842	+	327	375	612	164
ACCFDFCE_01859	1	1923134	1923307	-	174	221	382	357
ACCFDFCE_01860	1	1923288	1923890	-	603	950	1288	1336
ACCFDFCE_01861	1	1924161	1924982	-	822	3548	3983	4307
ACCFDFCE_01862	1	1924975	1926444	-	1470	3048	3606	3760
ACCFDFCE_01863	1	1926628	1927704	+	1077	863	641	1493
ACCFDFCE_01864	1	1927724	1928518	+	795	667	824	1522
ACCFDFCE_01865	1	1928708	1930270	-	1563	8499	21155	7726
ACCFDFCE_01866	1	1930475	1931572	-	1098	356	453	495
ACCFDFCE_01867	1	1931944	1932504	+	561	1952	2956	2617
ACCFDFCE_01868	1	1932557	1933486	+	930	6737	13833	9711
ACCFDFCE_01869	1	1933906	1935285	+	1380	10998	6678	12605
ACCFDFCE_01870	1	1935405	1936433	-	1029	2368	3078	3488
ACCFDFCE_01871	1	1936703	1937104	+	402	92	166	140
ACCFDFCE_01872	1	1937367	1937604	+	238	82	109	95
ACCFDFCE_01873	1	1937677	1937850	-	174	337	304	323
ACCFDFCE_01874	1	1938229	1939341	+	1113	1131	714	932
ACCFDFCE_01875	1	1939398	1940240	-	843	3003	3451	4455
ACCFDFCE_01876	1	1940237	1940794	-	558	1138	1603	1798
ACCFDFCE_01877	1	1940854	1941378	-	525	1138	1375	1804
ACCFDFCE_01878	1	1941499	1942062	+	564	7825	7351	7912
ACCFDFCE_01879	1	1942128	1942868	-	741	2492	2185	2733
ACCFDFCE_01880	1	1942868	1943740	-	873	3693	2972	3856
ACCFDFCE_01881	1	1943737	1944417	-	681	1126	1041	1238
ACCFDFCE_01882	1	1944418	1945314	-	897	3456	2731	3556
ACCFDFCE_01883	1	1945311	1945691	-	381	693	554	774
ACCFDFCE_01884	1	1945950	1946126	-	177	11	20	9
ACCFDFCE_01885	1	1946667	1947953	+	1287	4294	6525	4897
ACCFDFCE_01886	1	1948277	1948567	-	291	425	208	111
ACCFDFCE_01887	1	1948578	1950332	-	1755	2080	989	634
ACCFDFCE_01888	1	1950718	1951713	+	996	19652	4538	6424
ACCFDFCE_01889	1	1951951	1952967	-	1017	404	144	732
ACCFDFCE_01890	1	1952989	1954044	-	1056	608	184	730
ACCFDFCE_01891	1	1954479	1955702	+	1224	493	475	578
ACCFDFCE_01892	1	1956074	1956919	-	846	243	325	294
ACCFDFCE_01893	1	1956981	1957892	-	912	100	164	227
ACCFDFCE_01894	1	1958053	1959360	+	1308	1454	883	2023
ACCFDFCE_01895	1	1960213	1960656	-	444	304	277	403
ACCFDFCE_01896	1	1960762	1961163	-	402	56	100	61
ACCFDFCE_01897	1	1961517	1962107	-	591	25	26	17
ACCFDFCE_01898	1	1963018	1964634	-	1617	10323	8362	7853
ACCFDFCE_01899	1	1964710	1964994	-	285	1800	1134	1326
ACCFDFCE_01900	1	1965169	1965912	+	744	1594	1995	1844
ACCFDFCE_01901	1	1965937	1967196	-	1260	1686	1511	1514
ACCFDFCE_01902	1	1967393	1968019	+	627	886	1313	1272
ACCFDFCE_01903	1	1968380	1969165	+	786	3769	2650	4918
ACCFDFCE_01904	1	1969413	1969926	-	514	714288	129621	278059
ACCFDFCE_01905	1	1969762	1969896	-	135	0	0	0
ACCFDFCE_01906	1	1970078	1970701	+	624	31067	13004	17641
ACCFDFCE_01907	1	1970698	1970838	+	141	3661	1809	2337
ACCFDFCE_01908	1	1970863	1972155	+	1293	33442	16762	22431
ACCFDFCE_01909	1	1972174	1972899	+	726	9203	6569	8377
ACCFDFCE_01910	1	1973258	1974217	-	960	1529	2203	2357
ACCFDFCE_01911	1	1974214	1975698	-	1485	3608	4988	5944
ACCFDFCE_01912	1	1975847	1976797	-	951	909	978	1179
ACCFDFCE_01913	1	1976980	1978230	-	1251	44	45	51
ACCFDFCE_01914	1	1978438	1978662	-	225	35	102	84
ACCFDFCE_01915	1	1978722	1979801	-	1080	173	354	330
ACCFDFCE_01916	1	1980105	1980740	-	636	1718	2607	3673
ACCFDFCE_01917	1	1980993	1982921	+	1929	1517	1575	1411
ACCFDFCE_01918	1	1983283	1984893	+	1611	1936	1389	1545
ACCFDFCE_01919	1	1984995	1986020	-	1026	594	828	1295
ACCFDFCE_01920	1	1986013	1986477	-	465	352	378	626
ACCFDFCE_01921	1	1986450	1987112	-	663	256	352	526
ACCFDFCE_01922	1	1987093	1987587	-	495	271	336	511
ACCFDFCE_01923	1	1987756	1987960	+	205	183	98	15
ACCFDFCE_01924	1	1988065	1989753	+	1689	273	333	79
ACCFDFCE_01925	1	1989781	1991550	+	1770	415	408	149
ACCFDFCE_01926	1	1991550	1991804	+	255	39	46	13
ACCFDFCE_01927	1	1991941	1992945	+	1005	273	310	93
ACCFDFCE_01928	1	1992975	1994504	+	1530	305	428	151
ACCFDFCE_01929	1	1994507	1995553	+	1047	233	328	150
ACCFDFCE_01930	1	1995567	1996937	+	1371	207	261	95
ACCFDFCE_01931	1	1996938	1997510	+	573	71	100	54
ACCFDFCE_01932	1	1997525	1998793	+	1269	176	256	137
ACCFDFCE_01933	1	1999038	1999115	-	78	21	11	8
ACCFDFCE_01934	1	1999192	2002110	-	2919	84070	59784	60239
ACCFDFCE_01935	1	2002662	2004210	-	1549	19005	12939	11830
ACCFDFCE_01936	1	2004331	2004404	-	74	55	43	41
ACCFDFCE_01937	1	2004427	2004509	-	83	5	10	2
ACCFDFCE_01938	1	2005156	2005611	-	456	513	469	784
ACCFDFCE_01939	1	2005604	2007742	-	2139	1550	1795	2624
ACCFDFCE_01940	1	2008188	2008958	-	771	1571	2979	2769
ACCFDFCE_01941	1	2008933	2009412	-	480	791	1270	1356
ACCFDFCE_01942	1	2009414	2009740	-	327	613	1297	1189
ACCFDFCE_01943	1	2009859	2010647	-	789	1861	3896	3274
ACCFDFCE_01944	1	2010622	2010849	-	228	917	1838	1415
ACCFDFCE_01945	1	2011198	2011560	-	363	1434	2233	1779
ACCFDFCE_01946	1	2011557	2011727	-	171	461	842	633
ACCFDFCE_01947	1	2011812	2012960	-	1149	2678	3860	3752
ACCFDFCE_01948	1	2013026	2013385	-	360	1633	1916	1934
ACCFDFCE_01949	1	2013389	2013883	-	495	1027	1199	1101
ACCFDFCE_01950	1	2013867	2015450	-	1584	2952	3802	3447
ACCFDFCE_01951	1	2015443	2015922	-	480	298	514	437
ACCFDFCE_01952	1	2016131	2016691	-	561	170	110	109
ACCFDFCE_01953	1	2016711	2018738	-	2028	194	175	204
ACCFDFCE_01954	1	2018757	2020433	-	1677	21	64	71
ACCFDFCE_01955	1	2020705	2023362	+	2658	945	755	3154
ACCFDFCE_01956	1	2023362	2024057	+	696	236	150	875
ACCFDFCE_01957	1	2024426	2025946	-	1521	1130	1288	1638
ACCFDFCE_01958	1	2026463	2027821	-	1359	3945	3718	4338
ACCFDFCE_01959	1	2027836	2028906	-	1071	2610	2772	2979
ACCFDFCE_01960	1	2029224	2030426	+	1203	1678	2433	2463
ACCFDFCE_01961	1	2030690	2030827	-	138	965	1802	1053
ACCFDFCE_01962	1	2030955	2031164	-	210	45	55	60
ACCFDFCE_01963	1	2031176	2031469	-	294	40	53	47
ACCFDFCE_01964	1	2031635	2033119	+	1485	1468	2092	1397
ACCFDFCE_01965	1	2033147	2033794	+	648	726	1082	799
ACCFDFCE_01966	1	2034607	2035479	-	873	1704	1459	1558
ACCFDFCE_01967	1	2035565	2036206	-	642	349	435	316
ACCFDFCE_01968	1	2036208	2036999	-	792	487	577	465
ACCFDFCE_01969	1	2036983	2037813	-	831	444	517	466
ACCFDFCE_01970	1	2037806	2038495	-	690	279	411	326
ACCFDFCE_01971	1	2038575	2038677	-	103	114	132	155
ACCFDFCE_01972	1	2038881	2039576	-	696	42	28	90
ACCFDFCE_01973	1	2039965	2040360	-	396	1115	587	536
ACCFDFCE_01974	1	2040554	2040994	+	441	931	1033	789
ACCFDFCE_01975	1	2041053	2041493	-	441	947	1379	1273
ACCFDFCE_01976	1	2041527	2042792	-	1266	2296	3243	3129
ACCFDFCE_01977	1	2042903	2043136	-	234	151	186	167
ACCFDFCE_01978	1	2043698	2044102	-	405	5546	5525	7321
ACCFDFCE_01979	1	2044122	2045534	-	1413	16698	16620	21731
ACCFDFCE_01980	1	2045556	2046422	-	867	12533	11320	15128
ACCFDFCE_01981	1	2046453	2047961	-	1509	13716	13087	16471
ACCFDFCE_01982	1	2047983	2048522	-	540	6578	5972	7889
ACCFDFCE_01983	1	2048522	2049043	-	522	5305	5298	6858
ACCFDFCE_01984	1	2049241	2049453	-	213	4211	3696	4698
ACCFDFCE_01985	1	2049496	2050224	-	729	8203	7629	9119
ACCFDFCE_01986	1	2050245	2050598	-	354	3316	3316	3682
ACCFDFCE_01987	1	2050765	2051892	-	1128	17297	18210	18051
ACCFDFCE_01988	1	2051916	2052545	-	630	8288	9052	8414
ACCFDFCE_01989	1	2052573	2053811	-	1239	23501	23416	21632
ACCFDFCE_01990	1	2053838	2054362	-	525	10446	9446	8893
ACCFDFCE_01991	1	2054469	2054888	-	420	285	378	358
ACCFDFCE_01992	1	2054885	2055931	-	1047	510	547	685
ACCFDFCE_01993	1	2056015	2056851	-	837	558	540	538
ACCFDFCE_01994	1	2056838	2057914	-	1077	792	798	811
ACCFDFCE_01995	1	2057915	2058514	-	600	317	349	332
ACCFDFCE_01996	1	2058861	2059115	-	255	1169	1073	1563
ACCFDFCE_01997	1	2059233	2060549	-	1317	2649	2026	2923
ACCFDFCE_01998	1	2060796	2062223	-	1428	1173	1111	3794
ACCFDFCE_01999	1	2062461	2062799	-	339	1848	1894	2142
ACCFDFCE_02000	1	2062885	2064144	-	1260	2467	3029	3506
ACCFDFCE_02001	1	2064610	2065470	-	861	14572	14988	12639
ACCFDFCE_02002	1	2065688	2066209	+	522	286	520	416
ACCFDFCE_02003	1	2066318	2067928	-	1611	531	607	522
ACCFDFCE_02004	1	2068147	2068216	-	70	15	13	18
ACCFDFCE_02005	1	2068264	2068794	-	531	447	461	525
ACCFDFCE_02006	1	2068906	2069766	-	861	271	253	205
ACCFDFCE_02007	1	2070190	2070993	+	804	188	225	223
ACCFDFCE_02008	1	2071123	2071794	-	672	297	406	249
ACCFDFCE_02009	1	2072193	2073386	-	1194	1156	1494	1121
ACCFDFCE_02010	1	2073386	2074570	-	1185	671	1029	758
ACCFDFCE_02011	1	2074881	2075351	+	471	1537	1624	2181
ACCFDFCE_02012	1	2075503	2075853	-	351	5139	7255	8485
ACCFDFCE_02013	1	2075867	2077168	-	1302	20257	23621	31265
ACCFDFCE_02014	1	2077447	2078109	-	663	8913	9908	13783
ACCFDFCE_02015	1	2078424	2079134	+	711	4050	5922	6203
ACCFDFCE_02016	1	2079255	2079698	-	444	2309	3932	2575
ACCFDFCE_02017	1	2079898	2080311	-	414	99	104	317
ACCFDFCE_02018	1	2080769	2082142	-	1374	2645	3058	2904
ACCFDFCE_02019	1	2082814	2083044	-	231	84	88	142
ACCFDFCE_02020	1	2083075	2083905	-	831	679	734	936
ACCFDFCE_02021	1	2083868	2084014	-	147	127	113	111
ACCFDFCE_02022	1	2084449	2085114	-	666	72	51	112
ACCFDFCE_02023	1	2085266	2085586	+	321	151	107	106
ACCFDFCE_02024	1	2085588	2086568	+	981	705	451	511
ACCFDFCE_02025	1	2086834	2087925	+	1092	4187	2149	3967
ACCFDFCE_02026	1	2088375	2088555	-	181	1238	1349	1265
ACCFDFCE_02027	1	2088897	2089100	-	204	229	153	227
ACCFDFCE_02028	1	2089159	2090295	-	1137	789	760	1081
ACCFDFCE_02029	1	2091381	2092238	-	858	1507	1352	2389
ACCFDFCE_02030	1	2092306	2093088	-	783	818	372	694
ACCFDFCE_02031	1	2093320	2095125	-	1806	113305	39934	110488
ACCFDFCE_02032	1	2095327	2095543	-	217	7130	2918	8154
ACCFDFCE_02033	1	2095806	2097344	+	1539	242	660	2867
ACCFDFCE_02034	1	2097379	2099511	+	2133	298	567	3240
ACCFDFCE_02035	1	2099523	2099957	+	435	49	103	654
